ID,Title,Tags,Rating,Solved,Accepted
960A,Check the string,implementation,1200,7920,0
959F,Mahmoud and Ehab and yet another xor task,"bitmasks, dp, math, matrices",2400,1836,0
959E,Mahmoud and Ehab and the xor-MST,"bitmasks, dp, graphs, implementation, math",1900,3247,0
959D,Mahmoud and Ehab and another array construction task,"constructive algorithms, greedy, math, number theory",1900,3022,0
959C,Mahmoud and Ehab and the wrong algorithm,"constructive algorithms, trees",1500,5617,0
959B,Mahmoud and Ehab and the message,"dsu, greedy, implementation",1200,8820,0
959A,Mahmoud and Ehab and the even-odd game,"games, math",800,41662,0
958F3,Lightsabers (hard),fft,2600,622,0
958F2,Lightsabers (medium),"binary search, two pointers",1800,1162,0
958F1,Lightsabers (easy),implementation,1500,1548,0
958E3,Guard Duty (hard),geometry,2700,174,0
958E2,Guard Duty (medium),"binary search, dp, greedy, sortings",2200,864,0
958E1,Guard Duty (easy),"brute force, geometry, greedy, math",1600,1438,0
958D2,Hyperspace Jump (hard),,2700,81,0
958D1,Hyperspace Jump (easy),"expression parsing, math",1400,1999,0
958C3,Encryption (hard),"data structures, dp",2500,466,0
958C2,Encryption (medium),dp,2000,1108,0
958C1,Encryption (easy),brute force,1200,2702,0
958B2,Maximum Control (medium),"data structures, dfs and similar, graphs, greedy, trees",2200,595,0
958B1,Maximum Control (easy),implementation,1000,3206,0
958A3,Death Stars (hard),,3100,42,0
958A2,Death Stars (medium),"hashing, strings",2000,864,0
958A1,Death Stars (easy),implementation,1400,1621,0
957A,Tritonic Iridescence,implementation,1300,5584,0
955F,Heaps,"dp, trees",2600,321,0
955E,Icicles,,2900,85,0
955D,Scissors,"brute force, strings",2600,428,0
955C,Sad powers,"binary search, math, number theory",2100,2420,0
955B,Not simply beatiful strings,implementation,1400,4671,0
955A,Feed the cat,"greedy, math",1100,6476,0
954I,Yet Another String Matching Problem,"fft, math",2200,927,0
954H,Path Counting,"combinatorics, dp",2500,543,0
954G,Castle Defense,"binary search, data structures, greedy, two pointers",2000,1867,0
954F,Runner's Problem,"dp, matrices, sortings",2100,952,0
954E,Water Taps,"binary search, greedy, sortings",2000,1760,0
954D,Fight Against Traffic,"dfs and similar, graphs, shortest paths",1600,6119,0
954C,Matrix Walk,implementation,1700,3646,0
954B,String Typing,"implementation, strings",1400,6974,0
954A,Diagonal Walking,implementation,800,10240,0
952G,Puzzling Language,constructive algorithms,2200,207,0
952F,2 + 2 != 4,,2400,349,0
952E,Cheese Board,,2000,607,0
952D,I'm Feeling Lucky!,probabilities,1800,2333,0
952C,Ravioli Sort,implementation,1600,2795,0
952B,A Map of the Cat,"brute force, interactive",1900,1912,0
952A,Quirky Quantifiers,math,800,10929,0
950B,Intercepted Message,"greedy, implementation",1100,7229,0
950A,"Left-handers, Right-handers and Ambidexters","implementation, math",800,14513,0
949F,Astronomy,"geometry, probabilities",3300,54,0
949E,Binary Cards,brute force,2700,556,0
949D,Curfew,"binary search, brute force, greedy, sortings",2300,804,0
949C,Data Center Maintenance,"dfs and similar, graphs",1900,1956,0
949B,A Leapfrog in the Array,"constructive algorithms, math",1700,3610,0
949A,Zebras,greedy,1600,5120,0
948A,Protect Sheep,"brute force, dfs and similar, graphs, implementation",900,12971,0
946G,Almost Increasing Array,"data structures, dp",2500,611,0
946F,Fibonacci String Subsequences,"combinatorics, dp, matrices",2400,518,0
946E,Largest Beautiful Number,"greedy, implementation",2200,1033,0
946D,Timetable,dp,1800,4173,0
946C,String Transformation,"greedy, strings",1300,8649,0
946B,Weird Subtraction Process,"math, number theory",1100,10491,0
946A,Partition,greedy,800,15478,0
940F,Machine Learning,"brute force, data structures",2600,2253,0
940E,Cashback,"data structures, dp, greedy, math",2000,3256,0
940D,Alena And The Heater,"binary search, implementation",1600,3533,0
940C,Phone Numbers,"constructive algorithms, implementation, strings",1500,5538,0
940B,Our Tanya is Crying Out Loud,"dp, greedy",1400,8477,0
940A,Points on the line,"brute force, greedy, sortings",1200,7972,0
939F,Cutlet,"data structures, dp",2400,807,0
939E,Maximize!,"binary search, greedy, ternary search, two pointers",1800,2945,0
939D,Love Rescue,"dfs and similar, dsu, graphs, greedy, strings",1600,6954,0
939C,Convenient For Everybody,"binary search, two pointers",1600,4485,0
939B,Hamster Farm,implementation,1000,10078,0
939A,Love Triangle,graphs,800,23244,0
938G,Shortest Path Queries,"bitmasks, data structures, dsu, graphs",2900,818,0
938F,Erasing Substrings,"bitmasks, dp, greedy",2700,459,0
938E,Max History,"combinatorics, math",2300,1189,0
938D,Buy a Ticket,"data structures, graphs, shortest paths",2000,4844,0
938C,Constructing Tests,"binary search, brute force, constructive algorithms",1700,3241,0
938B,Run For Your Prize,"brute force, greedy",1100,8660,0
938A,Word Correction,implementation,800,10942,0
937B,Vile Grasshoppers,"brute force, math, number theory",1400,6719,0
937A,Olympiad,"implementation, sortings",800,14447,0
936E,Iqea,"data structures, dfs and similar, divide and conquer, dsu, shortest paths, trees",3400,175,0
936D,World of Tank,"dp, greedy",3000,315,0
936C,Lock Puzzle,"constructive algorithms, implementation, strings",2300,1140,0
936B,Sleepy Game,"dfs and similar, dp, games, graphs",2100,2974,0
936A,Save Energy!,"binary search, implementation, math",1700,4298,0
935F,Fafa and Array,"data structures, greedy",2600,342,0
935E,Fafa and Ancient Mathematics,"dfs and similar, dp, trees",2300,848,0
935D,Fafa and Ancient Alphabet,"math, probabilities",1900,2489,0
935C,Fifa and Fafa,geometry,1600,4594,0
935B,Fafa and the Gates,implementation,900,11164,0
935A,Fafa and his Company,"brute force, implementation",800,40210,0
934B,A Prosperous Lot,"constructive algorithms, implementation",1200,8391,0
934A,A Compatible Pair,"brute force, games",1400,6518,0
933E,A Preponderant Reunion,"constructive algorithms, dp",3200,174,0
933D,A Creative Cutout,"brute force, combinatorics, math",2900,250,0
933C,A Colourful Prospect,"geometry, graphs",2700,539,0
933B,A Determined Cleanup,math,2000,1861,0
933A,A Twisty Movement,dp,1800,4691,0
932G,Palindrome Partition,"dp, string suffix structures, strings",2900,809,0
932F,Escape Through Leaf,"data structures, dp, geometry",2700,2325,0
932E,Team Work,"combinatorics, dp, math",2400,2528,0
932D,Tree,"binary search, dp, trees",2200,1604,0
932C,Permutation Cycle,"brute force, constructive algorithms",1600,3912,0
932B,Recursive Queries,"binary search, data structures, dfs and similar",1300,7605,0
932A,Palindromic Supersequence,constructive algorithms,800,10051,0
931C,Laboratory Work,"implementation, math",1700,3246,0
931B,World Cup,"constructive algorithms, implementation",1200,6889,0
931A,Friends Meeting,"brute force, greedy, implementation, math",800,11500,0
930E,Coins Exhibition,"data structures, dp, math",2900,370,0
930D,Game with Tokens,"data structures, games, implementation",2500,382,0
930C,Teodor is not a liar!,"data structures, dp",1900,2032,0
930B,Game with String,"implementation, probabilities, strings",1600,2556,0
930A,Peculiar apple-tree,"dfs and similar, graphs, trees",1500,6555,0
929D,Пограничные врата,,2400,147,0
929C,Красивая команда,"*special, combinatorics, math",1700,1133,0
929B,Места в самолёте,"*special, implementation",1300,2033,0
929A,Прокат велосипедов,"*special, greedy, implementation",1400,2481,0
928D,Autocompletion,"*special, strings, trees",1900,794,0
928C,Dependency management,"*special, graphs, implementation",1900,877,0
928B,Chat,"*special, dp",1400,2464,0
928A,Login Verification,"*special, strings",1200,3302,0
927A,BuberPool Taxi Optimization,"*special, interactive",2900,1,0
926J,Segments,data structures,2100,351,0
926I,A Vital Problem,,1700,640,0
926H,Endless Roses Most Beautiful,,2200,203,0
926G,Large Bouquets,,1500,1417,0
926F,Mobile Communications,,2000,181,0
926E,Merge Equal Elements,"constructive algorithms, data structures",1900,898,0
926D,Choose Place,,1600,881,0
926C,Is This a Zebra?,implementation,1700,1796,0
926B,Add Points,,1800,1530,0
926A,2-3-numbers,"implementation, math",1300,3548,0
925F,Parametric Circulation,"binary search, flows",3100,91,0
925E,May Holidays,"data structures, trees",2900,337,0
925D,Aztec Catacombs,constructive algorithms,2600,466,0
925C,Big Secret,"constructive algorithms, math",2200,1270,0
925B,Resource Distribution,"binary search, implementation, sortings",1700,2155,0
925A,Stairs and Elevators,binary search,1600,3329,0
924F,Minimal Subset Difference,dp,3200,138,0
924E,Wardrobe,,2700,490,0
924D,Contact ATC,,2500,797,0
924C,Riverside Curio,"data structures, dp, greedy",1700,3628,0
924B,Three-level Laser,"binary search, greedy, two pointers",1600,4975,0
924A,Mystical Mosaic,"greedy, implementation",1300,4885,0
923F,Public Service,"constructive algorithms, graphs, trees",3200,66,0
923E,Perpetual Subtraction,"fft, math, matrices",3100,416,0
923D,Picking Strings,"constructive algorithms, implementation, strings",2500,1145,0
923C,Perfect Security,"data structures, greedy, strings, trees",1800,4048,0
923B,Producing Snow,"binary search, data structures",1600,7107,0
923A,Primal Sport,"math, number theory",1700,4912,0
922F,Divisibility,"constructive algorithms, dp, greedy, number theory",2400,604,0
922E,Birds,dp,2200,1938,0
922D,Robot Vacuum Cleaner,"greedy, sortings",1800,4106,0
922C,Cave Painting,"brute force, number theory",1600,6759,0
922B,Magic Forest,brute force,1300,8176,0
922A,Cloning Toys,implementation,1300,11009,0
920G,List Of Integers,"binary search, bitmasks, brute force, combinatorics, math, number theory",2200,1629,0
920F,SUM and REPLACE,"brute force, data structures, dsu, number theory",2000,5863,0
920E,Connected Components?,"data structures, dfs and similar, dsu, graphs",2100,5430,0
920D,Tanks,"dp, greedy, implementation",2400,670,0
920C,Swap Adjacent Elements,"dfs and similar, greedy, math, sortings, two pointers",1400,8781,0
920B,Tea Queue,implementation,1200,6949,0
920A,Water The Garden,implementation,1000,7487,0
919F,A Game With Numbers,"games, graphs, shortest paths",2600,319,0
919E,Congruence Equation,"chinese remainder theorem, math, number theory",2100,1782,0
919D,Substring,"dfs and similar, dp, graphs",1700,8954,0
919C,Seat Arrangements,"brute force, implementation",1300,8725,0
919B,Perfect Number,"binary search, brute force, dp, implementation, number theory",1100,25666,0
919A,Supermarket,"brute force, greedy, implementation",800,15615,0
918B,Radio Station,"implementation, strings",900,14637,0
918A,Eleven,"brute force, implementation",800,16229,0
917E,Upside Down,"data structures, string suffix structures, strings, trees",3400,113,0
917D,Stranger Trees,"dp, math, matrices, trees",2600,928,0
917C,Pollywog,"combinatorics, dp, matrices",2900,358,0
917B,MADMAX,"dfs and similar, dp, games, graphs",1700,3406,0
917A,The Monster,"dp, greedy, implementation, math",1800,3394,0
916E,Jamie and Tree,"data structures, trees",2400,1410,0
916D,Jamie and To-do List,"data structures, interactive, trees",2200,469,0
916C,Jamie and Interesting Graph,"constructive algorithms, graphs, shortest paths",1600,4829,0
916B,Jamie and Binary Sequence (changed after round),"bitmasks, greedy, math",2000,1645,0
916A,Jamie and Alarm Snooze,"brute force, implementation, math",900,8381,0
915G,Coprime Arrays,"math, number theory",2300,1091,0
915F,Imbalance Value of a Tree,"data structures, dsu, graphs, trees",2400,2211,0
915E,Physical Education Lessons,"data structures, implementation, sortings",2300,3774,0
915D,Almost Acyclic Graph,"dfs and similar, graphs",2200,3199,0
915C,Permute Digits,"dp, greedy",1700,6767,0
915B,Browser,implementation,1300,7579,0
915A,Garden,implementation,900,13960,0
914H,Ember and Storm's Tree Game,"combinatorics, dp, games, trees",3400,224,0
914G,Sum the Fibonacci,"bitmasks, divide and conquer, dp, fft, math",2600,847,0
914F,Substrings in a String,"bitmasks, brute force, data structures, string suffix structures, strings",3000,1336,0
914E,Palindromes in a Tree,"bitmasks, data structures, divide and conquer, trees",2400,1304,0
914D,Bash and a Tough Math Puzzle,"data structures, number theory",1900,4827,0
914C,Travelling Salesman and Special Numbers,"brute force, combinatorics, dp",1800,3488,0
914B,Conan and Agasa play a Card Game,"games, greedy, implementation",1200,8410,0
914A,Perfect Squares,"brute force, implementation, math",900,13257,0
913H,Don't Exceed,"math, probabilities",3400,120,0
913G,Power Substring,"math, number theory",3200,187,0
913F,Strongly Connected Tournament,"dp, graphs, math, probabilities",2800,584,0
913E,Logical Expression,"bitmasks, dp, shortest paths",2400,731,0
913D,Too Easy Problems,"binary search, brute force, data structures, greedy, sortings",1800,4457,0
913C,Party Lemonade,"bitmasks, dp, greedy",1600,7626,0
913B,Christmas Spruce,"implementation, trees",1200,14988,0
913A,Modular Exponentiation,"implementation, math",900,19953,0
912E,Prime Gift,"binary search, dfs and similar, math, meet-in-the-middle, number theory, two pointers",2400,1371,0
912D,Fishes,"data structures, graphs, greedy, probabilities, shortest paths",2100,1908,0
912C,"Perun, Ult!","brute force, greedy, sortings",2500,505,0
912B,New Year's Eve,"bitmasks, constructive algorithms, number theory",1300,10975,0
912A,Tricky Alchemy,implementation,800,13007,0
911G,Mass Change Queries,data structures,2500,2390,0
911F,Tree Destruction,"constructive algorithms, dfs and similar, graphs, greedy, trees",2400,1424,0
911E,Stack Sorting,"constructive algorithms, data structures, greedy, implementation",2000,2377,0
911D,Inversion Counting,"brute force, math",1800,4344,0
911C,Three Garlands,"brute force, constructive algorithms",1400,6898,0
911B,Two Cakes,"binary search, brute force, implementation",1200,10662,0
911A,Nearest Minimums,implementation,1100,11119,0
910C,Minimum Sum,"constructive algorithms, greedy, math",1700,1689,0
910B,Door Frames,"greedy, implementation",1600,1609,0
910A,The Way to Home,"dfs and similar, dp, greedy, implementation",800,11039,0
909F,AND-permutations,constructive algorithms,2500,506,0
909E,Coprocessor,"dfs and similar, dp, graphs, greedy",1900,1879,0
909D,Colorful Points,"data structures, greedy, implementation",2100,1645,0
909C,Python Indentation,dp,1800,4662,0
909B,Segments,"constructive algorithms, math",1300,6136,0
909A,Generate Login,"brute force, greedy, sortings",1000,8802,0
908H,New Year and Boolean Bridges,,3100,370,0
908G,New Year and Original Order,"dp, math",2800,1220,0
908F,New Year and Rainbow Roads,"graphs, greedy, implementation",2400,1332,0
908E,New Year and Entity Enumeration,"bitmasks, combinatorics, dp, math",2500,725,0
908D,New Year and Arbitrary Arrangement,"dp, math, probabilities",2200,2209,0
908C,New Year and Curling,"brute force, geometry, implementation, math",1500,6577,0
908B,New Year and Buggy Bot,"brute force, implementation",1200,7522,0
908A,New Year and Counting Cards,"brute force, implementation",800,14373,0
907B,Tic-Tac-Toe,implementation,1400,3983,0
907A,Masha and Bears,"brute force, implementation",1300,5497,0
906E,Reverses,"dp, string suffix structures, strings",3300,391,0
